ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Description,Street,Side,City,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-2747926,Bing,,4,2020-05-05 16:27:24,2020-05-05 16:42:24,38.95308,-77.02759,0.08199999999999999,Closed at Arkansas Ave NW - Road closed due to accident., Hamilton St NW,R,Washington,20011-3927,US,US/Eastern,KCGS,2020-05-05 16:23:00,57.0,57.0,36.0,29.84,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2747927,Bing,,4,2020-05-05 16:27:24,2020-05-05 16:42:24,38.9519,-77.02741999999999,0.08199999999999999,Closed at Kennedy St NW - Road closed due to accident., Georgia Ave NW,R,Washington,20011-3936,US,US/Eastern,KCGS,2020-05-05 16:23:00,57.0,57.0,36.0,29.84,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2747935,Bing,,4,2020-05-05 16:40:34,2020-05-05 16:55:34,38.9519,-77.02741999999999,0.08199999999999999,Closed at Kennedy St NW - Road closed due to accident., Georgia Ave NW,R,Washington,20011-3936,US,US/Eastern,KCGS,2020-05-05 16:43:00,57.0,57.0,36.0,29.85,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2747936,Bing,,2,2020-05-05 16:40:40,2020-05-05 16:55:40,38.935140000000004,-77.02525,0.005,At Park Rd NW/Monroe St NW - Accident., Princeton Pl NW,L,Washington,20010-1506,US,US/Eastern,KDCA,2020-05-05 16:52:00,58.0,58.0,49.0,29.9,10.0,S,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2747937,Bing,,4,2020-05-05 16:40:34,2020-05-05 16:55:34,38.95308,-77.02759,0.08199999999999999,Closed at Arkansas Ave NW - Road closed due to accident., Hamilton St NW,R,Washington,20011-3927,US,US/Eastern,KCGS,2020-05-05 16:43:00,57.0,57.0,36.0,29.85,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2747944,Bing,,4,2020-05-05 16:40:34,2020-05-05 16:55:34,38.95308,-77.02759,0.08199999999999999,Closed at Arkansas Ave NW - Road closed due to accident., Hamilton St NW,R,Washington,20011-3927,US,US/Eastern,KCGS,2020-05-05 16:43:00,57.0,57.0,36.0,29.85,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2747946,Bing,,4,2020-05-05 16:40:34,2020-05-05 16:55:34,38.9519,-77.02741999999999,0.08199999999999999,Closed at Kennedy St NW - Road closed due to accident., Georgia Ave NW,R,Washington,20011-3936,US,US/Eastern,KCGS,2020-05-05 16:43:00,57.0,57.0,36.0,29.85,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2747957,Bing,,2,2020-05-05 16:55:45,2020-05-05 17:30:43,38.935140000000004,-77.02525,0.005,At Park Rd NW/Monroe St NW - Accident., Princeton Pl NW,L,Washington,20010-1506,US,US/Eastern,KDCA,2020-05-05 16:52:00,58.0,58.0,49.0,29.9,10.0,S,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2748038,Bing,,4,2020-05-05 19:51:59,2020-05-05 20:21:59,38.89776,-76.96951999999999,0.047,Closed at Maryland Ave NE/Bladensburg Rd NE - Road closed due to accident.,Oklahoma Ave NE,R,Washington,20002,US,US/Eastern,KDCA,2020-05-05 19:52:00,53.0,53.0,71.0,29.87,5.0,S,7.0,0.02,Rain,True,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-2748040,Bing,,4,2020-05-05 19:51:59,2020-05-05 20:35:18,38.89776,-76.96951999999999,0.047,Closed at Maryland Ave NE/Bladensburg Rd NE - Road closed due to accident.,Oklahoma Ave NE,R,Washington,20002,US,US/Eastern,KDCA,2020-05-05 19:52:00,53.0,53.0,71.0,29.87,5.0,S,7.0,0.02,Rain,True,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-2750440,Bing,,3,2020-05-06 17:21:31,2020-05-06 17:36:31,38.85285,-76.98454,0.0,At Stanton Rd SE - Accident.,Suitland Pkwy E,R,Washington,20020,US,US/Eastern,KWBC,2020-05-06 16:56:00,55.0,55.0,60.0,29.43,10.0,NW,10.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750444,Bing,,3,2020-05-06 17:46:56,2020-05-06 18:11:55,38.85285,-76.98454,0.0,At Stanton Rd SE - Accident. Right lane blocked.,Suitland Pkwy E,R,Washington,20020,US,US/Eastern,KWBC,2020-05-06 17:56:00,53.0,53.0,65.0,29.45,10.0,N,7.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750449,Bing,,2,2020-05-06 17:37:18,2020-05-06 17:52:18,38.90964,-77.03652,0.0,At 16th St NW - Accident., 16th St NW,L,Washington,20036-2202,US,US/Eastern,KDCA,2020-05-06 17:52:00,57.0,57.0,55.0,29.76,10.0,NW,14.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2750450,Bing,,2,2020-05-06 17:39:28,2020-05-06 17:54:28,38.92698,-77.04418000000001,0.0,At Klingle Rd NW - Accident.,Rock Creek Pkwy,R,Washington,20008,US,US/Eastern,KDCA,2020-05-06 17:52:00,57.0,57.0,55.0,29.76,10.0,NW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750453,Bing,,2,2020-05-06 17:46:58,2020-05-06 18:11:57,38.92698,-77.04418000000001,0.0,At Klingle Rd NW - Accident.,Rock Creek Pkwy,R,Washington,20008,US,US/Eastern,KDCA,2020-05-06 17:52:00,57.0,57.0,55.0,29.76,10.0,NW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750454,Bing,,2,2020-05-06 17:46:58,2020-05-06 18:11:57,38.90964,-77.03652,0.0,At 16th St NW - Accident., 16th St NW,L,Washington,20036-2202,US,US/Eastern,KDCA,2020-05-06 17:52:00,57.0,57.0,55.0,29.76,10.0,NW,14.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2750456,Bing,,2,2020-05-06 17:50:26,2020-05-06 18:05:26,38.870909999999995,-76.98875,0.0,At 11th St Bridge - Accident. Right lane blocked.,I-695 N,R,Washington,20020,US,US/Eastern,KWBC,2020-05-06 17:56:00,53.0,53.0,65.0,29.45,10.0,N,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750481,Bing,,2,2020-05-06 18:04:12,2020-05-06 18:43:34,38.870909999999995,-76.98875,0.0,At 11th St Bridge - Accident. Right lane blocked.,I-695 N,R,Washington,20020,US,US/Eastern,KWBC,2020-05-06 17:56:00,53.0,53.0,65.0,29.45,10.0,N,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750483,Bing,,2,2020-05-06 18:04:30,2020-05-06 18:43:43,38.85285,-76.98454,0.0,At Stanton Rd SE - Accident. Right lane blocked.,Suitland Pkwy E,R,Washington,20020,US,US/Eastern,KWBC,2020-05-06 17:56:00,53.0,53.0,65.0,29.45,10.0,N,7.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750485,Bing,,2,2020-05-06 18:04:37,2020-05-06 18:43:46,38.90964,-77.03652,0.0,At 16th St NW - Accident., 16th St NW,L,Washington,20036-2202,US,US/Eastern,KDCA,2020-05-06 17:52:00,57.0,57.0,55.0,29.76,10.0,NW,14.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2750487,Bing,,2,2020-05-06 18:04:37,2020-05-06 18:43:46,38.92698,-77.04418000000001,0.0,At Klingle Rd NW - Accident.,Rock Creek Pkwy,R,Washington,20008,US,US/Eastern,KDCA,2020-05-06 17:52:00,57.0,57.0,55.0,29.76,10.0,NW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750504,Bing,,2,2020-05-06 18:22:04,2020-05-06 18:57:02,38.870909999999995,-76.98875,0.0,At 11th St Bridge - Accident. Right lane blocked.,I-695 N,R,Washington,20020,US,US/Eastern,KWBC,2020-05-06 17:56:00,53.0,53.0,65.0,29.45,10.0,N,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750505,Bing,,2,2020-05-06 18:31:52,2020-05-06 18:46:52,38.899229999999996,-77.01522,0.0,At Constitution Ave NW - Accident., 3rd St NW,L,Washington,20001-2625,US,US/Eastern,KDCA,2020-05-06 18:52:00,54.0,54.0,55.0,29.78,10.0,NNW,17.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750506,Bing,,2,2020-05-06 18:31:52,2020-05-06 18:46:52,38.90964,-77.03652,0.0,At 16th St NW - Accident., 16th St NW,L,Washington,20036-2202,US,US/Eastern,KDCA,2020-05-06 18:52:00,54.0,54.0,55.0,29.78,10.0,NNW,17.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-2750509,Bing,,1,2020-05-06 18:22:43,2020-05-06 18:57:41,38.85285,-76.98454,0.0,At Stanton Rd SE - Accident.,Suitland Pkwy E,R,Washington,20020,US,US/Eastern,KWBC,2020-05-06 17:56:00,53.0,53.0,65.0,29.45,10.0,N,7.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750516,Bing,,1,2020-05-06 19:29:25,2020-05-06 19:59:25,38.899229999999996,-77.01522,0.0,At Constitution Ave NW - Accident., 3rd St NW,L,Washington,20001-2625,US,US/Eastern,KDCA,2020-05-06 19:52:00,52.0,52.0,59.0,29.8,10.0,NW,13.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750521,Bing,,2,2020-05-06 18:55:39,2020-05-06 19:45:37,38.899229999999996,-77.01522,0.0,At Constitution Ave NW - Accident., 3rd St NW,L,Washington,20001-2625,US,US/Eastern,KDCA,2020-05-06 18:52:00,54.0,54.0,55.0,29.78,10.0,NNW,17.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2750535,Bing,,1,2020-05-06 19:29:25,2020-05-06 20:19:23,38.899229999999996,-77.01522,0.0,At Constitution Ave NW - Accident., 3rd St NW,L,Washington,20001-2625,US,US/Eastern,KDCA,2020-05-06 19:52:00,52.0,52.0,59.0,29.8,10.0,NW,13.0,0.0,Mostly Cloudy,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2751948,Bing,,2,2020-05-07 08:18:59,2020-05-07 08:33:59,38.917229999999996,-76.97801,0.0,At Montana Ave - Accident. Two lanes blocked.,New York Ave NE,R,Washington,20002,US,US/Eastern,KDCA,2020-05-07 07:52:00,49.0,46.0,64.0,29.91,10.0,NNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2751955,Bing,,2,2020-05-07 08:55:07,2020-05-07 09:10:07,38.917229999999996,-76.97801,0.0,At Montana Ave - Accident. Left lane blocked.,New York Ave NE,R,Washington,20002,US,US/Eastern,KDCA,2020-05-07 08:52:00,52.0,52.0,57.0,29.92,10.0,NNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2751974,Bing,,2,2020-05-07 10:49:34,2020-05-07 11:04:34,38.8615,-76.99379,0.158,Between Martin Luther King Jr Ave SE and I-295/Firth Sterling Ave SE - Accident., Sheridan Rd SE,R,Washington,20020,US,US/Eastern,KWBC,2020-05-07 10:56:00,56.0,56.0,40.0,29.62,10.0,NNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2751975,Bing,,2,2020-05-07 10:02:42,2020-05-07 10:17:42,38.8615,-76.99379,0.158,Between Martin Luther King Jr Ave SE and I-295/Firth Sterling Ave SE - Accident., Sheridan Rd SE,R,Washington,20020,US,US/Eastern,KWBC,2020-05-07 09:56:00,53.0,53.0,49.0,29.61,10.0,NNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2751981,Bing,,2,2020-05-07 10:27:03,2020-05-07 10:42:03,38.8615,-76.99379,0.158,Between Martin Luther King Jr Ave SE and I-295/Firth Sterling Ave SE - Accident., Sheridan Rd SE,R,Washington,20020,US,US/Eastern,KWBC,2020-05-07 10:56:00,56.0,56.0,40.0,29.62,10.0,NNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2751990,Bing,,2,2020-05-07 10:49:34,2020-05-07 11:24:32,38.8615,-76.99379,0.158,Between Martin Luther King Jr Ave SE and I-295/Firth Sterling Ave SE - Accident., Sheridan Rd SE,R,Washington,20020,US,US/Eastern,KWBC,2020-05-07 10:56:00,56.0,56.0,40.0,29.62,10.0,NNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2751997,Bing,,2,2020-05-07 11:09:40,2020-05-07 11:24:40,38.8615,-76.99379,0.158,Between Martin Luther King Jr Ave SE and I-295/Firth Sterling Ave SE - Accident., Sheridan Rd SE,R,Washington,20020,US,US/Eastern,KWBC,2020-05-07 10:56:00,56.0,56.0,40.0,29.62,10.0,NNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754265,Bing,,2,2020-05-08 06:33:36,2020-05-08 06:48:36,38.84485,-77.00721999999999,0.0,At Malcolm X Ave/Exit 2 - Accident.,I-295 N,R,Washington,20032,US,US/Eastern,KDCA,2020-05-08 06:52:00,54.0,54.0,59.0,29.86,10.0,SSW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2754270,Bing,,2,2020-05-08 07:46:37,2020-05-08 08:01:37,38.84485,-77.00721999999999,1.139,Between Capitol St and Suitland Pky/Exit 3 - Accident.,I-295 N,R,Washington,20032,US,US/Eastern,KDCA,2020-05-08 07:52:00,56.0,56.0,57.0,29.86,10.0,SSW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2754291,Bing,,4,2020-05-08 07:48:30,2020-05-08 08:23:28,38.83566,-77.00783,0.0,Closed at Atlantic St SE - Road closed due to accident., S Capitol St SE,L,Washington,20032,US,US/Eastern,KDCA,2020-05-08 07:52:00,56.0,56.0,57.0,29.86,10.0,SSW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754292,Bing,,4,2020-05-08 07:48:30,2020-05-08 08:23:28,38.83566,-77.00783,0.0,Closed at Martin Luther King Jr Ave SE - Road closed due to accident., S Capitol St SE,L,Washington,20032,US,US/Eastern,KDCA,2020-05-08 07:52:00,56.0,56.0,57.0,29.86,10.0,SSW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754296,Bing,,2,2020-05-08 08:06:27,2020-05-08 08:21:27,38.84485,-77.00721999999999,1.139,Between Capitol St and Suitland Pky/Exit 3 - Accident.,I-295 N,R,Washington,20032,US,US/Eastern,KDCA,2020-05-08 07:52:00,56.0,56.0,57.0,29.86,10.0,SSW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2754299,Bing,,4,2020-05-08 08:05:47,2020-05-08 08:20:47,38.900220000000004,-77.01218,0.039,Closed at New Jersey Ave NW - Road closed due to accident., H St NW,R,Washington,20001-1072,US,US/Eastern,KDCA,2020-05-08 07:52:00,56.0,56.0,57.0,29.86,10.0,SSW,5.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754300,Bing,,4,2020-05-08 08:24:44,2020-05-08 08:39:44,38.83566,-77.00783,0.0,Closed at Atlantic St SE - Road closed due to accident., S Capitol St SE,L,Washington,20032,US,US/Eastern,KDCA,2020-05-08 08:52:00,59.0,59.0,58.0,29.84,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754301,Bing,,4,2020-05-08 08:24:44,2020-05-08 08:39:44,38.83566,-77.00783,0.0,Closed at Martin Luther King Jr Ave SE - Road closed due to accident., S Capitol St SE,L,Washington,20032,US,US/Eastern,KDCA,2020-05-08 08:52:00,59.0,59.0,58.0,29.84,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754303,Bing,,4,2020-05-08 08:05:47,2020-05-08 08:40:45,38.900220000000004,-77.01218,0.039,Closed at New Jersey Ave NW - Road closed due to accident., H St NW,R,Washington,20001-1072,US,US/Eastern,KDCA,2020-05-08 07:52:00,56.0,56.0,57.0,29.86,10.0,SSW,5.0,0.0,Mostly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754304,Bing,,4,2020-05-08 08:08:14,2020-05-08 08:23:14,38.83566,-77.00783,0.0,Closed at Martin Luther King Jr Ave SE - Road closed due to accident., S Capitol St SE,L,Washington,20032,US,US/Eastern,KDCA,2020-05-08 07:52:00,56.0,56.0,57.0,29.86,10.0,SSW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754306,Bing,,2,2020-05-08 08:06:27,2020-05-08 08:41:25,38.84485,-77.00721999999999,1.139,Between Capitol St and Suitland Pky/Exit 3 - Accident.,I-295 N,R,Washington,20032,US,US/Eastern,KDCA,2020-05-08 07:52:00,56.0,56.0,57.0,29.86,10.0,SSW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2754307,Bing,,4,2020-05-08 08:08:14,2020-05-08 08:23:14,38.83566,-77.00783,0.0,Closed at Atlantic St SE - Road closed due to accident., S Capitol St SE,L,Washington,20032,US,US/Eastern,KDCA,2020-05-08 07:52:00,56.0,56.0,57.0,29.86,10.0,SSW,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754315,Bing,,4,2020-05-08 08:26:59,2020-05-08 08:56:58,38.900220000000004,-77.01218,0.039,Closed at New Jersey Ave NW - Road closed due to accident., H St NW,R,Washington,20001-1072,US,US/Eastern,KDCA,2020-05-08 08:52:00,59.0,59.0,58.0,29.84,10.0,S,7.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754317,Bing,,4,2020-05-08 08:27:09,2020-05-08 08:57:08,38.83566,-77.00783,0.0,Closed at Atlantic St SE - Road closed due to accident., S Capitol St SE,L,Washington,20032,US,US/Eastern,KDCA,2020-05-08 08:52:00,59.0,59.0,58.0,29.84,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754318,Bing,,4,2020-05-08 08:27:09,2020-05-08 08:57:08,38.83566,-77.00783,0.0,Closed at Martin Luther King Jr Ave SE - Road closed due to accident., S Capitol St SE,L,Washington,20032,US,US/Eastern,KDCA,2020-05-08 08:52:00,59.0,59.0,58.0,29.84,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754322,Bing,,4,2020-05-08 08:34:26,2020-05-08 09:09:24,38.83566,-77.00783,0.0,Closed at Atlantic St SE - Road closed due to accident., S Capitol St SE,L,Washington,20032,US,US/Eastern,KDCA,2020-05-08 08:52:00,59.0,59.0,58.0,29.84,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754324,Bing,,4,2020-05-08 08:34:26,2020-05-08 09:09:24,38.83566,-77.00783,0.0,Closed at Martin Luther King Jr Ave SE - Road closed due to accident., S Capitol St SE,L,Washington,20032,US,US/Eastern,KDCA,2020-05-08 08:52:00,59.0,59.0,58.0,29.84,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754325,Bing,,4,2020-05-08 08:34:26,2020-05-08 09:09:24,38.900220000000004,-77.01218,0.039,Closed at New Jersey Ave NW - Road closed due to accident., H St NW,R,Washington,20001-1072,US,US/Eastern,KDCA,2020-05-08 08:52:00,59.0,59.0,58.0,29.84,10.0,S,7.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754331,Bing,,4,2020-05-08 08:54:22,2020-05-08 09:29:20,38.83566,-77.00783,0.0,Closed at Martin Luther King Jr Ave SE - Road closed due to accident., S Capitol St SE,L,Washington,20032,US,US/Eastern,KDCA,2020-05-08 08:54:00,59.0,59.0,58.0,29.84,10.0,S,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754332,Bing,,4,2020-05-08 08:54:22,2020-05-08 09:29:20,38.83566,-77.00783,0.0,Closed at Atlantic St SE - Road closed due to accident., S Capitol St SE,L,Washington,20032,US,US/Eastern,KDCA,2020-05-08 08:54:00,59.0,59.0,58.0,29.84,10.0,S,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754333,Bing,,4,2020-05-08 08:54:22,2020-05-08 09:29:20,38.900220000000004,-77.01218,0.039,Closed at New Jersey Ave NW - Road closed due to accident., H St NW,R,Washington,20001-1072,US,US/Eastern,KDCA,2020-05-08 08:54:00,59.0,59.0,58.0,29.84,10.0,S,7.0,0.0,Partly Cloudy,True,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754488,Bing,,2,2020-05-08 16:11:12,2020-05-08 16:46:10,38.91721,-76.97256999999999,0.0,At Bladensburg Rd - Accident., Bladensburg Rd NE,R,Washington,20002-1811,US,US/Eastern,KDCA,2020-05-08 15:52:00,63.0,63.0,52.0,29.67,10.0,SW,13.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2754500,Bing,,4,2020-05-08 16:33:45,2020-05-08 16:48:45,38.89776,-76.96951999999999,0.091,Closed at Maryland Ave NE/Bladensburg Rd NE - Road closed due to accident.,Oklahoma Ave NE,R,Washington,20002,US,US/Eastern,KDCA,2020-05-08 16:52:00,59.0,59.0,64.0,29.66,10.0,SW,18.0,0.0,Light Rain,True,False,False,False,False,False,True,False,True,False,False,False,False,Day,Day,Day,Day
A-2757011,Bing,,4,2020-05-09 05:12:38,2020-05-09 06:12:38,38.87594,-76.96573000000001,0.14300000000000002,Closed at Randle Cir SE/Branch Ave SE - Road closed due to accident., Minnesota Ave SE,R,Washington,20019-7755,US,US/Eastern,KWBC,2020-05-09 04:56:00,37.0,28.0,52.0,29.65,10.0,WNW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2757012,Bing,,4,2020-05-09 05:12:38,2020-05-09 06:12:38,38.87706,-76.9635,0.14300000000000002,Closed at Pennsylvania Ave SE - Road closed due to accident., Minnesota Ave SE,L,Washington,20019-1129,US,US/Eastern,KWBC,2020-05-09 04:56:00,37.0,28.0,52.0,29.65,10.0,WNW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2757016,Bing,,4,2020-05-09 07:14:04,2020-05-09 08:14:04,38.87706,-76.9635,0.14300000000000002,Closed at Pennsylvania Ave SE - Road closed due to accident., Minnesota Ave SE,L,Washington,20019-1129,US,US/Eastern,KWBC,2020-05-09 06:56:00,37.0,28.0,45.0,29.7,10.0,WNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
